customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
DEMO-0661,Female,1,Yes,No,5,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,70.4,290.71,Yes
DEMO-0662,Female,0,No,No,60,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),119.51,7293.16,Yes
DEMO-0663,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.86,7013.53,No
DEMO-0664,Female,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),27.39,1605.35,No
DEMO-0665,Male,0,No,No,34,Yes,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,111.92,3308.63,Yes
DEMO-0666,Male,0,Yes,No,57,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),56.96,3650.06,Yes
DEMO-0667,Female,0,No,No,27,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.86,2937.17,No
DEMO-0668,Male,0,No,Yes,29,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.86,2782.33,No
DEMO-0669,Male,0,No,No,57,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),57.17,2610.17,No
DEMO-0670,Female,0,No,No,34,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Mailed check,52.55,2001.46,No
DEMO-0671,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,62.94,1849.96,Yes
DEMO-0672,Male,0,Yes,No,5,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,Yes,One year,Yes,Mailed check,22.62,110.17,Yes
DEMO-0673,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),98.07,6879.99,No
DEMO-0674,Female,0,Yes,Yes,56,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.91,3877.89,No
DEMO-0675,Female,0,No,No,56,No,No,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),34.8,2210.81,No
DEMO-0676,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.19,7002.08,Yes
DEMO-0677,Male,1,No,No,16,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),19.11,307.83,No
DEMO-0678,Female,0,No,No,30,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),64.97,1582.29,No
DEMO-0679,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,73.79,1228.15,No
DEMO-0680,Female,0,No,Yes,22,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,62.4,1553.61,Yes
DEMO-0681,Male,0,No,No,54,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),31.35,1716.81,No
DEMO-0682,Male,0,Yes,Yes,48,Yes,No phone service,No,No,Yes,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),41.85,2168.27,No
DEMO-0683,Male,0,Yes,No,34,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),44.47,1690.5,No
DEMO-0684,Female,0,Yes,Yes,21,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),107.59,2098.51,No
DEMO-0685,Female,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,One year,Yes,Mailed check,71.0,3424.93,No
DEMO-0686,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,94.79,4505.24,Yes
DEMO-0687,Female,0,Yes,No,39,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),65.62,2686.09,Yes
DEMO-0688,Male,0,Yes,No,40,Yes,No phone service,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,66.86,2973.87,Yes
DEMO-0689,Female,0,Yes,No,57,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,109.55,5870.44,Yes
DEMO-0690,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.89,797.34,Yes
DEMO-0691,Female,0,No,No,45,Yes,No phone service,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,21.97,986.96,No
DEMO-0692,Male,0,No,No,26,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),30.84,837.53,No
DEMO-0693,Male,1,No,No,64,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,56.14,2974.23,Yes
DEMO-0694,Male,0,No,Yes,32,No,No,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.82,3359.43,No
DEMO-0695,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,60.91,4409.76,Yes
DEMO-0696,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.12,5221.38,Yes
DEMO-0697,Female,1,No,No,26,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.68,2028.97,Yes
DEMO-0698,Female,1,No,Yes,29,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.55,706.84,No
DEMO-0699,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),106.43,3857.47,Yes
DEMO-0700,Male,0,Yes,Yes,51,Yes,No,DSL,No,No internet service,Yes,No,No,No,Two year,No,Credit card (automatic),23.98,1050.78,No
DEMO-0701,Male,0,Yes,No,64,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,One year,No,Credit card (automatic),18.95,1116.94,No
DEMO-0702,Female,1,No,Yes,62,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,59.37,3886.83,No
DEMO-0703,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,No,Electronic check,34.98,835.04,No
DEMO-0704,Female,0,No,Yes,53,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Two year,Yes,Mailed check,29.82,1669.95,No
DEMO-0705,Male,0,No,No,70,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,108.36,7891.92,Yes
DEMO-0706,Female,0,No,No,35,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,36.28,1291.57,Yes
DEMO-0707,Female,0,No,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),80.82,5075.73,No
DEMO-0708,Female,1,Yes,No,39,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),54.25,1779.41,No
DEMO-0709,Female,1,Yes,No,25,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),49.98,1159.14,No
DEMO-0710,Male,0,Yes,No,72,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.07,9208.77,No
DEMO-0711,Female,1,Yes,No,66,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,19.21,1517.57,No
DEMO-0712,Male,0,No,No,66,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Mailed check,67.77,4251.61,No
DEMO-0713,Male,0,No,Yes,18,No,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),41.66,749.42,No
DEMO-0714,Male,1,No,No,59,No,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),30.89,2062.83,No
DEMO-0715,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Mailed check,108.78,5334.53,Yes
DEMO-0716,Male,0,Yes,No,42,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),59.32,2369.89,No
DEMO-0717,Female,0,Yes,No,68,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,49.78,3194.13,Yes
DEMO-0718,Male,1,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),76.05,1090.73,Yes
DEMO-0719,Female,0,No,No,51,No,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,22.29,1347.79,Yes
DEMO-0720,Female,1,Yes,Yes,25,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,100.03,2428.75,No
DEMO-0721,Male,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,52.69,1444.88,No
DEMO-0722,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,52.11,94.15,Yes
DEMO-0723,Female,0,No,No,2,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,93.66,202.13,No
DEMO-0724,Male,0,No,No,5,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,99.82,457.31,No
DEMO-0725,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),100.61,3806.24,Yes
DEMO-0726,Female,0,No,No,2,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),87.17,162.88,No
DEMO-0727,Female,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.75,2767.4,Yes
DEMO-0728,Female,1,Yes,No,65,Yes,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,90.69,6108.1,Yes
DEMO-0729,Female,1,No,No,44,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,109.55,4261.58,No
DEMO-0730,Female,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),87.19,5389.11,Yes
DEMO-0731,Male,0,Yes,No,40,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,78.87,3124.11,No
DEMO-0732,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.04,1381.28,Yes
DEMO-0733,Female,1,No,Yes,22,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.78,617.27,No
DEMO-0734,Female,1,Yes,Yes,25,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,2364.83,Yes
DEMO-0735,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.72,1808.97,Yes
DEMO-0736,Male,0,Yes,No,21,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.33,1135.79,Yes
DEMO-0737,Female,0,Yes,No,69,No,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),20.68,1447.12,Yes
DEMO-0738,Male,0,No,Yes,62,No,No,DSL,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,64.65,3884.32,No
DEMO-0739,Female,0,No,Yes,10,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),94.43,923.83,No
DEMO-0740,Female,1,No,No,28,Yes,No phone service,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.92,2250.53,No
DEMO-0741,Male,0,Yes,Yes,64,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.07,4514.43,Yes
DEMO-0742,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.14,1214.7,Yes
DEMO-0743,Male,0,No,No,8,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,113.05,969.21,No
DEMO-0744,Male,0,No,No,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,53.88,2156.41,No
DEMO-0745,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Credit card (automatic),38.57,1727.09,Yes
DEMO-0746,Female,1,Yes,No,59,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,47.9,2980.19,No
DEMO-0747,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),58.92,1568.76,Yes
DEMO-0748,Male,0,Yes,No,2,Yes,No phone service,No,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,32.44,52.01,Yes
DEMO-0749,Female,0,No,No,11,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),116.69,1271.44,Yes
DEMO-0750,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),84.2,5917.18,No
DEMO-0751,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),41.24,263.2,No
DEMO-0752,Male,0,No,No,30,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),71.91,1825.67,No
DEMO-0753,Male,0,Yes,Yes,69,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,50.79,4033.6,Yes
DEMO-0754,Female,0,Yes,No,69,Yes,No,No,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),89.68,6016.48,No
DEMO-0755,Female,0,No,No,48,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,83.55,4689.38,No
DEMO-0756,Female,0,Yes,No,71,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.1,1515.57,Yes
DEMO-0757,Female,0,No,No,13,Yes,No phone service,No,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),30.72,361.96,No
DEMO-0758,Male,1,No,No,10,Yes,Yes,No,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,61.98,574.28,Yes
DEMO-0759,Male,0,Yes,No,57,No,No,No,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,77.68,4787.61,No
DEMO-0760,Male,0,Yes,No,68,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),65.89,3851.37,No
DEMO-0761,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.66,536.51,Yes
DEMO-0762,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),78.12,5451.93,Yes
DEMO-0763,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),92.35,3184.14,No
DEMO-0764,Female,0,No,Yes,51,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.05,979.23,No
DEMO-0765,Male,0,Yes,Yes,17,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),91.94,1463.75,Yes
DEMO-0766,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),87.44,1830.18,No
DEMO-0767,Male,0,No,No,48,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),31.75,1340.66,Yes
DEMO-0768,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,48.63,448.58,No
DEMO-0769,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,35.99,789.4,Yes
DEMO-0770,Male,0,Yes,No,33,No,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,No,Electronic check,94.97,3319.96,Yes
DEMO-0771,Male,0,Yes,No,5,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,58.75,347.3,Yes
DEMO-0772,Male,0,Yes,No,70,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,27.1,1937.75,Yes
DEMO-0773,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.73,2267.84,Yes
DEMO-0774,Male,0,No,No,53,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,47.35,2224.99,No
DEMO-0775,Female,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,101.8,2850.21,No
DEMO-0776,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,49.31,2169.7,Yes
DEMO-0777,Male,0,Yes,No,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Mailed check,53.95,287.39,Yes
DEMO-0778,Male,1,No,Yes,46,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,29.23,1232.49,Yes
DEMO-0779,Male,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,68.87,122.69,Yes
DEMO-0780,Male,0,Yes,No,64,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),93.28,5223.74,No
DEMO-0781,Female,0,Yes,No,71,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,111.49,9283.21,No
DEMO-0782,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,29.44,798.29,Yes
DEMO-0783,Male,0,No,Yes,44,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),99.98,4119.38,Yes
DEMO-0784,Female,0,No,No,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),43.64,2217.48,No
DEMO-0785,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,85.15,2469.32,No
DEMO-0786,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,61.88,1293.39,Yes
DEMO-0787,Male,0,No,No,6,Yes,No phone service,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),80.16,568.51,Yes
DEMO-0788,Female,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,24.64,460.9,Yes
DEMO-0789,Male,0,No,No,14,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,44.67,527.18,No
DEMO-0790,Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,No,Electronic check,43.17,2583.15,No
DEMO-0791,Male,1,Yes,Yes,20,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,54.87,1291.72,No
DEMO-0792,Female,1,No,No,72,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),52.75,3503.05,No
DEMO-0793,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,51.6,1715.82,Yes
DEMO-0794,Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.18,561.83,Yes
DEMO-0795,Female,0,No,Yes,34,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),47.04,1564.77,No
DEMO-0796,Female,1,No,No,52,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.64,5676.32,Yes
DEMO-0797,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,57.22,801.06,No
DEMO-0798,Female,0,No,No,70,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,66.22,5092.81,Yes
DEMO-0799,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,74.12,400.44,Yes
DEMO-0800,Male,0,Yes,No,71,Yes,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,78.45,5222.88,Yes
DEMO-0801,Male,0,No,No,8,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No,One year,Yes,Mailed check,115.15,927.95,No
DEMO-0802,Male,0,Yes,No,62,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),108.89,7796.81,Yes
DEMO-0803,Male,0,No,No,63,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,34.47,1971.4,No
DEMO-0804,Male,0,No,Yes,5,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),51.88,275.96,Yes
DEMO-0805,Female,0,No,No,52,No,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,54.28,3203.73,No
DEMO-0806,Female,0,No,Yes,30,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,37.47,1106.2,No
DEMO-0807,Male,1,No,No,62,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),30.3,2016.38,No
DEMO-0808,Female,0,No,No,14,No,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.99,1230.92,No
DEMO-0809,Female,0,Yes,No,55,No,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,One year,No,Mailed check,116.6,5427.98,Yes
DEMO-0810,Male,0,No,No,11,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.99,907.99,Yes
DEMO-0811,Female,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),42.81,972.5,Yes
DEMO-0812,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,110.44,268.92,Yes
DEMO-0813,Male,0,No,No,46,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),25.71,1260.38,No
DEMO-0814,Female,0,No,No,12,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,101.09,1069.82,Yes
DEMO-0815,Male,0,No,No,13,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),26.57,362.56,No
DEMO-0816,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,No,Electronic check,92.25,4029.32,No
DEMO-0817,Female,0,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),30.26,133.84,Yes
DEMO-0818,Female,0,No,No,56,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,20.97,1123.06,No
DEMO-0819,Male,1,No,No,63,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,114.17,7030.77,No
DEMO-0820,Female,0,Yes,No,24,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),30.16,850.65,No
DEMO-0821,Male,0,Yes,No,47,Yes,No,No,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,72.77,3310.23,Yes
DEMO-0822,Female,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),98.75,3521.13,No
DEMO-0823,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),47.26,1535.39,No
DEMO-0824,Male,0,No,No,6,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,78.57,564.16,No
DEMO-0825,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,96.01,4899.26,Yes
DEMO-0826,Female,0,Yes,No,16,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,73.47,1043.5,No
DEMO-0827,Male,0,Yes,No,71,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,One year,No,Credit card (automatic),63.72,3762.42,No
